1,3.115306936254087
0,-2.884602346241162
1,1.2226066845581929
1,4.473598674085755
1,0.6289393935285397
0,-6.58408472538254
0,-8.72403451028547
1,4.314068407637784
1,2.0637767586331863
0,-4.43622271366827
0,-8.974592874950003
0,-4.623514176116402
1,3.317896424567261
0,-8.485015937455843
0,-3.2928537890044414
0,-2.965288837933906
0,-7.610022590685097
1,0.44298894994277505
0,-7.674426871385305
1,-1.7651374133878752
1,1.7901921830857566
1,1.2024397384691592
1,4.091350658407252
0,-9.390906771031968
0,-7.132448126817353
0,-5.532003726086778
1,2.89420458480459
0,-5.161654535226161
0,-9.050528361521934
0,-5.59619754724083
0,-7.49847797667251
1,4.137132521468664
0,-2.792955284589751
1,4.443208338322422
0,-8.318396312315972
1,2.2809593104254726
0,-8.980891604411884
1,1.5181840706827132
1,3.3336566405403123
1,3.8736733692370553
0,-6.269799123132747
1,-0.19839096055650884
0,-7.202651504596021
0,-7.189756937908913
0,-7.541140543535641
0,-6.224342736173239
0,-9.249563017579433
0,-5.105769180202155
0,-6.4947707629303695
0,-6.229917971355729
1,4.956209669182873
1,2.4583219904002505
1,0.88692218360144
1,2.193676580337826
1,2.7212641746680304
1,2.3908688661582147
1,2.50431214559014
0,-4.749855005379857
1,2.574873706616108
0,-2.6353085191162817
0,-4.885151797531598
0,-6.295987293954561
1,3.0793414538420656
1,5.019259544148795
0,-10.606998660145694
1,-0.3640440121461488
1,2.8047171478684545
1,1.12207082349782
0,-2.681773100320698
1,-0.38119423937889785
1,3.1114677103916994
0,-9.288819761836166
0,-8.229262013126048
1,0.7833871441722664
1,1.2244976533064942
0,-6.442337024341141
0,-8.91784693794153
0,-4.817824966969469
1,-2.541654190735991
1,2.5735335077647
1,2.4207559750382734
1,-1.3859715033757802
1,-1.0517394587564803
1,4.061496688958433
1,-0.7152681358296853
0,-7.835454752320473
1,1.1781858431554562
0,-6.826964995327436
0,-6.929005046847569
1,1.0929806629197967
1,-0.6432778661009411
1,1.6000850237561255
0,-11.121758181912487
0,-7.5579749264888285
0,-9.353839520144621
1,-1.937528398927828
1,1.2587451048296094
1,1.8876028291656373
0,-6.887603197773598
1,5.366864645308205
0,-6.399144393863571
0,-10.584906552916593
1,1.573163051606333
1,-0.48515012865308993
1,3.062519018442176
1,2.4445460586381045
0,-6.36519612770581
1,3.748433764902045
1,1.7091956762444789
1,0.3724393849553298
0,-6.932142466872791
1,1.5272416647276645
1,-0.08147062817801975
0,-12.414237285347722
0,-7.588564316778717
1,5.949030392643177
0,-5.289899378140032
0,-6.826362124178961
0,-8.644220379974044
1,3.858719205811548
1,1.629375182292595
1,4.353741742629625
0,-6.2054419395768905
0,-4.345954554080514
0,-11.339995879435907
1,0.38894805781434116
0,-9.454705849856756
0,-6.857324241677415
1,4.298003086991319
1,2.1346682320219537
0,-3.9361533900433656
0,-8.702699442461697
1,-1.252338611648323
1,2.41743884138391
0,-8.63892412783811
1,0.3465895158018448
0,-6.686960226422286
0,-5.6602732989838245
0,-4.7226244584416275
0,-5.173740418103878
1,2.478898419051313
1,4.661409430633229
0,-9.473209274347
1,0.7333101473544203
1,-1.44288049893476
0,-8.729750768662571
0,-6.386790281359624
0,-6.311989735238951
0,-7.14548365430669
0,-5.952191865744241
1,1.6736378838323902
0,-6.675541286683666
0,-7.740922433113222
0,-6.4137770569390025
0,-6.195629179667943
1,1.0066060074883199
1,2.544315390665556
0,-7.153156647118254
1,0.5857523010872894
0,-7.313171198480699
0,-8.249436576946854
0,-8.954311933725267
0,-5.16689855886516
0,-7.135613549865837
0,-3.8353290171240837
1,3.6203568880868646
1,2.6598890489396925
1,2.1068425010540457
0,-6.3741557462284195
0,-4.454650152121797
1,4.987450081005676
0,-5.92266115969406
0,-10.031241030813609
0,-8.340784232587684
1,3.047703639684012
1,1.645927666906189
0,-8.659244442570733
1,-0.25230742779988136
0,-5.297208809622312
1,2.4537511996661094
1,1.306194001564862
0,-7.345314856047524
0,-6.410341945332373
0,-8.851917548233542
0,-5.8596428655215
0,-6.955247594720236
0,-5.898541304360904
0,-7.195979557799138
1,2.996792240282648
1,-0.732841264226761
1,0.5823918458985338
1,1.2531275234357042
0,-9.871431933696622
1,2.4567778205210375
1,-1.3253465204293802
1,1.9846135238371234
0,-5.684282745393103
0,-7.0719956442444545
1,1.2275904905454436
0,-6.557560976428484
0,-6.898879840615637
1,2.2611386115105
0,-6.589286109192083
1,-1.6850153205680942
0,-5.9161250937384215
0,-5.480282143177663
0,-7.186446857229114
1,2.3551378693404894
1,2.449675621117179
1,2.860532118578171
0,-4.4661770973905925
1,1.2191508486446467
0,-4.922198222376844
1,3.1586052952156916
0,-6.739088580257314
1,1.7112821121598047
0,-9.556702652047324
1,-0.09530761353912265
0,-8.403979979878775
1,3.7983067407132376
1,8.786170928432322
0,-4.0740363782039655
0,-3.048998399274679
1,2.7131850823115795
1,-0.8889170065012051
1,-1.5440398315716237
1,4.27627562004356
0,-5.527374517916875
1,-2.608644823830214
0,-3.832355271864716
0,-5.230160080301617
0,-3.822824882521617
0,-5.082335217654858
1,1.9954115462926179
0,-7.258919694724205
0,-4.439359354174897
1,6.136937901326136
1,1.8254983379908647
1,2.2603549380790886
0,-4.4323415025608455
1,1.3561166452151072
0,-5.721461352691487
1,3.8300233474373755
1,4.655557130193046
0,-7.548524669907259
1,-1.381222587470314
1,4.267868016658683
0,-6.1342468566682635
0,-10.331938759622705
1,-1.456210289570595
1,4.034383524853258
0,-7.354862228467737
0,-8.140201059564
0,-5.956454992678937
0,-8.005820256549324
